Time,Load,Crosshead,Extensometer
286.259,7476.872,5.838053,-1.11515
286.359,7477.549,5.840614,-1.11508
286.459,7477.577,5.843116,-1.1151
286.559,7476.98,5.845558,-1.115
286.659,7478.262,5.848119,-1.11504
286.759,7478.906,5.850679,-1.11503
286.859,7478.571,5.853121,-1.11504
286.959,7479.02,5.855623,-1.11503
287.059,7479.324,5.858184,-1.11509
287.159,7479.181,5.860626,-1.1151
287.259,7478.917,5.863068,-1.11508
287.359,7480.06,5.865629,-1.11513
287.459,7479.651,5.86813,-1.11507
287.559,7479.447,5.870572,-1.1151
287.659,7479.906,5.873133,-1.1151
287.759,7480.612,5.875575,-1.11512
287.859,7480.686,5.878017,-1.11511
287.959,7480.829,5.880578,-1.11508
288.059,7481.613,5.883079,-1.11502
288.159,7481.595,5.885521,-1.11503
288.259,7481.405,5.888083,-1.11505
288.359,7482.119,5.890644,-1.11504
288.459,7481.957,5.893086,-1.11498
288.559,7482.208,5.895587,-1.11503
288.659,7483.146,5.898147,-1.11497
288.759,7483.307,5.900649,-1.11499
288.859,7483.433,5.903091,-1.11509
288.959,7483.991,5.905652,-1.11506
289.059,7484.109,5.908153,-1.11499
289.159,7483.971,5.910595,-1.11501
289.259,7484.617,5.913157,-1.11508
289.359,7485.171,5.915658,-1.11509
289.459,7485.07,5.9181,-1.11501
289.559,7485.281,5.920602,-1.11497
289.659,7485.825,5.923103,-1.11506
289.759,7485.685,5.925545,-1.11503
289.859,7485.711,5.928046,-1.11499
289.959,7486.94,5.930607,-1.11501
290.059,7486.612,5.933109,-1.11504
290.159,7486.661,5.93561,-1.11501
290.259,7486.92,5.938112,-1.11498
290.359,7487.78,5.940613,-1.11507
290.459,7487.353,5.943055,-1.11499
290.559,7488.096,5.945616,-1.11506
290.659,7488.591,5.948117,-1.11499
290.759,7487.703,5.950619,-1.11496
290.859,7488.538,5.95312,-1.11498
290.959,7488.874,5.955681,-1.11494
291.059,7488.898,5.958123,-1.11492
291.159,7488.745,5.960625,-1.11497
291.259,7489.462,5.963126,-1.11495
291.359,7489.849,5.965628,-1.11491
291.459,7489.432,5.96807,-1.11501
291.559,7490.14,5.970571,-1.11501
291.659,7489.948,5.973073,-1.11498
291.759,7490.116,5.975514,-1.11496
291.859,7490.648,5.978075,-1.11498
291.959,7491.204,5.980636,-1.115
292.059,7490.938,5.983019,-1.11504
292.159,7491.79,5.98552,-1.11503
292.259,7492.487,5.988081,-1.11501
292.359,7492.261,5.990523,-1.11501
292.459,7492.955,5.993025,-1.11504
292.559,7493.299,5.995645,-1.11502
292.659,7493.416,5.998147,-1.11504
292.759,7492.666,6.000648,-1.115
292.859,7493.678,6.003149,-1.11502
292.959,7494.139,6.005651,-1.11497
293.059,7493.746,6.008093,-1.11495
293.159,7494.354,6.010594,-1.11495
293.259,7494.703,6.013155,-1.115
293.359,7494.557,6.015597,-1.11503
293.459,7494.551,6.018099,-1.11492
293.559,7494.898,6.0206,-1.11494
293.659,7494.673,6.023042,-1.11501
293.759,7495.165,6.025544,-1.115
293.859,7496.138,6.028045,-1.11499
293.959,7496.21,6.030547,-1.11499
294.059,7496.176,6.032988,-1.115
294.159,7497.034,6.03555,-1.1149
294.259,7496.762,6.038051,-1.1149
294.359,7496.627,6.040553,-1.11493
294.459,7497.069,6.043054,-1.11498
294.559,7497.707,6.045615,-1.11498
294.659,7497.644,6.048057,-1.11491
294.759,7497.63,6.050558,-1.11501
294.859,7498.732,6.053119,-1.11492
294.959,7498.357,6.055561,-1.11494
295.059,7498.147,6.058003,-1.115
295.159,7499.364,6.060564,-1.11495
295.259,7498.789,6.063065,-1.11484
295.359,7498.71,6.065507,-1.11485
295.459,7499.151,6.068069,-1.11492
295.559,7499.806,6.07051,-1.11489
295.659,7499.398,6.072952,-1.11494
295.759,7499.977,6.075514,-1.1149
295.859,7500.785,6.078015,-1.11494
295.959,7500.143,6.080516,-1.11501
296.059,7500.693,6.083018,-1.11492
296.159,7501.365,6.085579,-1.11484
296.259,7501.213,6.088021,-1.11491
296.359,7501.256,6.090522,-1.11491
296.459,7502.394,6.093083,-1.11489
296.559,7502.41,6.095584,-1.11485
296.659,7502.543,6.098026,-1.11486
296.759,7503.457,6.100588,-1.11478
296.859,7502.752,6.103089,-1.11483
296.959,7503.085,6.105531,-1.11481
297.059,7503.273,6.108032,-1.11486
297.159,7503.939,6.110593,-1.11489
297.259,7503.384,6.113035,-1.11491
297.359,7504.4,6.115537,-1.11485
297.459,7504.604,6.118038,-1.11485
297.559,7504.128,6.12048,-1.11485
297.659,7504.61,6.122982,-1.11493
297.759,7505.277,6.125543,-1.11485
297.859,7505.33,6.128044,-1.11491
297.959,7504.749,6.130486,-1.11492
298.059,7505.532,6.133047,-1.11486
298.159,7505.417,6.135548,-1.11478
298.259,7505.815,6.13805,-1.11481
298.359,7506.264,6.140551,-1.11484
298.459,7506.793,6.143112,-1.11482
298.559,7506.762,6.145554,-1.11478
298.659,7506.89,6.148056,-1.11485
298.759,7507.039,6.150617,-1.11488
298.859,7507.574,6.153059,-1.11489
298.959,7506.542,6.15556,-1.11483
299.059,7507.825,6.158121,-1.11484
299.159,7508.03,6.160622,-1.11486
299.259,7507.792,6.163064,-1.11485
299.359,7508.287,6.165566,-1.11484
299.459,7508.191,6.168067,-1.11493
299.559,7507.896,6.170509,-1.11483
299.659,7508.493,6.173011,-1.11487
299.759,7509.082,6.175572,-1.11483
299.859,7509.084,6.178074,-1.11489
299.959,7508.625,6.180575,-1.11478
300.059,7510.217,6.183076,-1.11489
300.159,7509.346,6.185518,-1.11485
300.259,7509.48,6.18802,-1.11483
300.359,7510.756,6.19058,-1.11486
300.459,7511.211,6.193082,-1.11486
300.559,7510.344,6.195583,-1.11481
300.659,7510.861,6.198085,-1.11486
300.759,7512.013,6.200646,-1.11482
300.859,7511.212,6.203088,-1.11481
300.959,7511.765,6.20559,-1.11485
301.059,7512.418,6.208091,-1.11478
301.159,7512.183,6.210533,-1.11476
301.259,7512.207,6.213034,-1.11487
301.359,7512.602,6.215536,-1.1148
301.459,7512.351,6.218037,-1.11482
301.559,7512.201,6.220539,-1.11486
301.659,7512.688,6.2231,-1.11482
301.759,7513.134,6.225542,-1.11471
301.859,7512.984,6.228043,-1.11487
301.959,7513.811,6.230545,-1.11483
302.059,7514.251,6.233046,-1.11483
302.159,7514.3,6.235488,-1.11481
302.259,7514.811,6.238048,-1.11481
302.359,7515.308,6.24061,-1.11484
302.459,7514.783,6.243111,-1.11483
302.559,7514.63,6.245613,-1.11482
302.659,7515.442,6.248114,-1.11482
302.759,7514.729,6.250556,-1.11479
302.859,7515.15,6.253058,-1.11486
302.959,7515.734,6.255619,-1.11479
303.059,7516.304,6.25806,-1.11482
303.159,7515.832,6.260562,-1.11473
303.259,7516.161,6.263063,-1.1149
303.359,7515.961,6.265565,-1.1148
303.459,7515.318,6.268007,-1.11476
303.559,7516.377,6.270508,-1.11485
303.659,7517.037,6.273069,-1.1148
303.759,7517.38,6.275511,-1.11479
303.859,7517.867,6.278013,-1.1148
303.959,7518.445,6.280574,-1.11479
304.059,7517.503,6.283075,-1.11478
304.159,7517.496,6.285517,-1.11488
304.259,7518.63,6.288137,-1.11479
304.359,7518.565,6.290639,-1.11482
304.459,7518.67,6.293081,-1.11475
304.559,7520.098,6.295642,-1.1148
304.659,7520.035,6.298143,-1.11474
304.759,7519.308,6.300585,-1.11484
304.859,7519.834,6.303087,-1.11482
304.959,7520.085,6.305648,-1.11471
305.059,7519.618,6.30809,-1.11483
305.159,7519.47,6.310531,-1.11484
305.259,7519.88,6.313093,-1.11473
305.359,7519.803,6.315534,-1.11482
305.459,7520.464,6.317976,-1.11476
305.559,7521.381,6.320538,-1.11475
305.659,7521.42,6.323039,-1.11482
305.759,7521.446,6.325481,-1.11472
305.859,7522.214,6.328042,-1.11474
305.959,7521.449,6.330543,-1.11478
306.059,7521.622,6.333045,-1.11478
306.159,7521.811,6.335546,-1.11478
306.259,7522.636,6.338107,-1.11474
306.359,7522.948,6.340549,-1.11479
306.459,7522.824,6.34305,-1.11483
306.559,7523.373,6.345612,-1.11476
306.659,7523.319,6.348053,-1.11472
306.759,7522.94,6.350555,-1.11482
306.859,7523.913,6.353116,-1.11472
306.959,7523.503,6.355618,-1.11473
307.059,7523.233,6.35806,-1.11473
307.159,7524.032,6.360561,-1.11479
307.259,7524.272,6.363062,-1.11478
307.359,7524.31,6.365504,-1.11476
307.459,7524.132,6.368006,-1.11475
307.559,7525.192,6.370567,-1.11477
307.659,7525.232,6.373009,-1.11477
307.759,7524.906,6.37551,-1.11476
307.859,7525.523,6.378071,-1.11463
307.959,7525.015,6.380572,-1.11479
308.059,7525.537,6.383074,-1.11472
308.159,7525.958,6.385635,-1.11476
308.259,7526.802,6.388077,-1.11484
308.359,7526.453,6.390519,-1.11474
308.459,7526.746,6.39308,-1.11475
308.559,7526.962,6.395581,-1.11479
308.659,7527.166,6.398083,-1.11476
308.759,7527.076,6.400584,-1.1148
308.859,7528.104,6.403145,-1.11472
308.959,7527.195,6.405587,-1.11473
309.059,7527.613,6.408029,-1.1147
309.159,7528.43,6.410531,-1.1147
309.259,7528.179,6.413032,-1.11465
309.359,7527.797,6.415474,-1.1147
309.459,7528.313,6.418035,-1.11467
309.559,7529.237,6.420536,-1.11478
309.659,7528.692,6.423037,-1.11472
309.759,7529.427,6.425539,-1.11469
309.859,7529.767,6.428041,-1.11468
309.959,7529.486,6.430482,-1.11466
310.059,7529.756,6.433044,-1.11477
310.159,7530.705,6.435545,-1.11472
310.259,7530.443,6.438046,-1.11476
310.359,7530.119,6.440548,-1.11476
310.459,7530.746,6.443109,-1.11469
310.559,7530.525,6.44561,-1.11466
310.659,7529.904,6.448052,-1.11464
310.759,7531.479,6.450613,-1.11465
310.859,7531.513,6.453055,-1.11464
310.959,7530.516,6.455557,-1.11469
311.059,7530.91,6.458058,-1.11462
311.159,7531.512,6.46056,-1.11474
311.259,7531.346,6.463002,-1.11468
311.359,7531.808,6.465563,-1.11462
311.459,7532.003,6.468064,-1.11462
311.559,7531.961,6.470506,-1.11474
311.659,7532.426,6.473007,-1.11465
311.759,7532.961,6.475568,-1.11459
311.859,7533.235,6.47801,-1.11467
311.959,7533.382,6.480512,-1.11468
312.059,7533.917,6.483073,-1.11456
312.159,7533.551,6.485634,-1.1147
312.259,7533.415,6.488076,-1.11465
312.359,7533.602,6.490637,-1.11473
312.459,7533.612,6.493138,-1.11466
312.559,7533.434,6.49552,-1.11472
312.659,7534.236,6.498082,-1.11466
312.759,7534.703,6.500583,-1.11472
312.859,7534.409,6.503085,-1.11457
312.959,7534.308,6.505527,-1.11465
313.059,7534.994,6.508088,-1.1147
313.159,7534.395,6.51053,-1.11467
313.259,7534.145,6.512972,-1.11471
313.359,7534.933,6.515532,-1.11467
313.459,7535.348,6.518033,-1.11463
313.559,7535.853,6.520476,-1.11465
313.659,7536.191,6.523036,-1.1146
313.759,7536.076,6.525538,-1.11465
313.859,7535.973,6.52798,-1.11462
313.959,7537.002,6.530541,-1.11464
314.059,7536.936,6.533102,-1.11463
314.159,7536.423,6.535604,-1.11463
314.259,7536.672,6.538046,-1.11467
314.359,7537.397,6.540607,-1.1146
314.459,7537.548,6.543048,-1.11463
314.559,7537.077,6.54555,-1.11462
314.659,7537.307,6.548111,-1.11459
314.759,7537.063,6.550553,-1.11463
314.859,7537.019,6.552995,-1.11457
314.959,7536.854,6.555556,-1.11464
315.059,7537.934,6.558057,-1.11461
315.159,7537.275,6.560499,-1.1146
315.259,7538.122,6.563001,-1.11463
315.359,7539.102,6.565562,-1.11468
315.459,7538.88,6.568003,-1.11457
315.559,7539.065,6.570505,-1.11461
315.659,7539.498,6.573066,-1.11462
315.759,7539.708,6.575567,-1.11465
315.859,7539.267,6.578009,-1.1146
315.959,7539.803,6.58057,-1.11459
316.059,7540.552,6.583072,-1.11462
316.159,7539.94,6.585573,-1.1146
316.259,7540.749,6.588075,-1.11467
316.359,7540.514,6.590576,-1.11462
316.459,7539.998,6.593018,-1.11462
316.559,7540.403,6.595579,-1.11458
316.659,7541.066,6.59814,-1.11458
316.759,7540.661,6.600582,-1.11463
316.859,7540.4,6.603024,-1.11461
316.959,7541.569,6.605585,-1.11448
317.059,7541.087,6.608027,-1.11456
317.159,7541.626,6.610469,-1.11454
317.259,7541.991,6.61303,-1.11458
317.359,7542.015,6.615531,-1.1145
317.459,7542.027,6.617973,-1.11456
317.559,7541.952,6.620534,-1.11456
317.659,7542.285,6.623035,-1.11456
317.759,7542.063,6.625537,-1.11468
317.859,7542.654,6.628038,-1.1146
317.959,7543.189,6.630599,-1.11455
318.059,7542.654,6.633041,-1.11464
318.159,7542.592,6.635543,-1.11455
318.259,7543.277,6.638104,-1.11467
318.359,7543.015,6.640606,-1.11461
318.459,7543.059,6.643048,-1.11461
318.559,7543.245,6.645608,-1.11459
318.659,7543.533,6.64811,-1.11457
318.759,7543.839,6.650552,-1.11451
318.859,7544.053,6.653053,-1.11459
318.959,7544,6.655555,-1.11457
319.059,7543.739,6.657997,-1.11461
319.159,7544.467,6.660498,-1.11463
319.259,7545.023,6.663059,-1.11458
319.359,7544.774,6.66556,-1.1146
319.459,7544.887,6.668002,-1.11454
319.559,7545.054,6.670563,-1.11458
319.659,7545.863,6.673005,-1.11451
319.759,7545.44,6.675506,-1.11453
319.859,7546.023,6.678068,-1.11457
319.959,7546.143,6.680569,-1.11458
320.059,7545.974,6.683071,-1.11452
320.159,7546.604,6.685632,-1.11455
320.259,7546.222,6.688133,-1.11454
320.359,7545.724,6.690575,-1.11452
320.459,7545.734,6.693077,-1.11459
320.559,7546.964,6.695578,-1.11456
320.659,7546.07,6.69802,-1.11453
320.759,7546.125,6.700521,-1.11449
320.859,7546.932,6.703023,-1.11449
320.959,7546.746,6.705524,-1.1146
321.059,7546.449,6.707966,-1.11459
321.159,7546.844,6.710527,-1.11451
321.259,7547.275,6.713029,-1.11445
321.359,7546.889,6.71547,-1.11448
321.459,7547.551,6.717972,-1.11459
321.559,7548.08,6.720533,-1.11447
321.659,7547.881,6.722975,-1.11447
321.759,7548.105,6.725476,-1.11445
321.859,7548.56,6.728097,-1.11451
321.959,7548.125,6.730598,-1.11456
322.059,7547.754,6.73304,-1.11454
322.159,7548.269,6.735601,-1.1145
322.259,7548.582,6.738103,-1.11447
322.359,7548.614,6.740545,-1.11454
322.459,7549.203,6.743106,-1.11456
322.559,7549.114,6.745608,-1.11446
322.659,7548.78,6.748049,-1.11444
322.759,7549.409,6.750551,-1.11448
322.859,7549.72,6.753052,-1.11446
322.959,7548.77,6.755494,-1.11451
323.059,7549.404,6.757995,-1.1145
323.159,7549.895,6.760556,-1.11454
323.259,7550.487,6.763058,-1.11455
323.359,7550.144,6.7655,-1.11444
323.459,7551.207,6.768061,-1.11458
323.559,7550.755,6.770562,-1.11455
323.659,7550.332,6.773063,-1.11448
323.759,7550.929,6.775625,-1.11456
323.859,7550.922,6.778126,-1.11452
323.959,7551.063,6.780568,-1.1144
324.059,7551.275,6.783129,-1.11449
324.159,7551.572,6.785631,-1.11452
324.259,7551.124,6.788073,-1.1145
324.359,7551.572,6.790574,-1.11448
324.459,7551.727,6.793135,-1.11444
324.559,7551.445,6.795577,-1.11442
324.659,7551.34,6.798078,-1.11445
324.759,7551.344,6.800579,-1.11449
324.859,7551.436,6.803021,-1.11445
324.959,7551.514,6.805523,-1.11447
325.059,7552.789,6.808024,-1.11443
325.159,7552.333,6.810526,-1.11443
325.259,7551.958,6.813027,-1.11442
325.359,7552.361,6.815529,-1.11445
325.459,7552.573,6.81809,-1.1145
325.559,7552.441,6.820532,-1.11447
325.659,7552.292,6.823093,-1.11448
325.759,7553.275,6.825654,-1.11456
325.859,7553.118,6.828096,-1.11445
325.959,7552.921,6.830597,-1.11448
326.059,7553.394,6.833158,-1.11452
326.159,7553.051,6.8356,-1.11446
326.259,7553.047,6.838042,-1.11442
326.359,7553.186,6.840603,-1.11441
326.459,7553.318,6.843104,-1.11445
326.559,7552.97,6.845546,-1.11446
326.659,7553.42,6.848048,-1.11438
326.759,7554.523,6.850549,-1.11435
326.859,7554.185,6.852991,-1.11444
326.959,7555.025,6.855492,-1.11449
327.059,7554.992,6.858054,-1.11441
327.159,7554.86,6.860496,-1.11443
327.259,7554.787,6.862997,-1.11446
327.359,7555.303,6.865558,-1.11436
327.459,7555.051,6.86806,-1.1144
327.559,7555.053,6.870561,-1.1144
327.659,7556.108,6.873063,-1.11442
327.759,7556.152,6.875623,-1.11445
327.859,7555.761,6.878065,-1.11443
327.959,7556.432,6.880567,-1.1144
328.059,7556.1,6.883128,-1.11439
328.159,7556.055,6.88557,-1.11435
328.259,7555.808,6.888072,-1.11434
328.359,7556.783,6.890632,-1.11438
328.459,7556.233,6.893074,-1.1144
328.559,7556.249,6.895516,-1.11428
328.659,7556.514,6.898077,-1.11437
328.759,7556.272,6.900519,-1.11434
328.859,7555.678,6.902961,-1.11439
328.959,7556.942,6.905522,-1.1144
329.059,7556.738,6.908083,-1.11428
329.159,7557.041,6.910525,-1.11436
329.259,7556.782,6.913026,-1.11436
329.359,7557.413,6.915587,-1.11439
329.459,7557.067,6.918029,-1.11438
329.559,7557.464,6.920531,-1.11435
329.659,7558.054,6.923092,-1.11439
329.759,7557.849,6.925594,-1.11434
329.859,7557.362,6.928095,-1.11438
329.959,7558.058,6.930656,-1.11438
330.059,7557.542,6.933098,-1.11434
330.159,7557.553,6.935599,-1.1144
330.259,7558.236,6.9381,-1.11433
330.359,7558.594,6.940602,-1.1143
330.459,7557.895,6.943044,-1.11431
330.559,7558.519,6.945545,-1.11443
330.659,7558.506,6.948047,-1.11436
330.759,7557.792,6.950548,-1.11442
330.859,7558.224,6.953049,-1.11435
330.959,7558.454,6.955611,-1.11442
331.059,7558.418,6.958053,-1.11426
331.159,7558.785,6.960494,-1.11434
331.259,7559.633,6.963056,-1.1143
331.359,7559.356,6.965557,-1.11429
331.459,7558.94,6.967999,-1.11429
331.559,7559.832,6.97056,-1.11432
331.659,7559.51,6.973121,-1.11436
331.759,7558.952,6.975563,-1.11429
331.859,7559.745,6.978124,-1.11438
331.959,7559.896,6.980625,-1.11434
332.059,7559.434,6.983067,-1.11421
332.159,7559.874,6.985568,-1.11424
332.259,7560.316,6.98807,-1.11432
332.359,7559.788,6.990572,-1.11429
332.459,7559.132,6.993013,-1.11434
332.559,7560.135,6.995575,-1.1143
332.659,7559.69,6.998016,-1.11436
332.759,7559.493,7.000458,-1.11431
332.859,7559.987,7.00302,-1.11432
332.959,7560.266,7.005521,-1.11439
333.059,7560.111,7.007963,-1.11435
333.159,7560.816,7.010524,-1.11428
333.259,7561.046,7.013025,-1.11434
333.359,7560.438,7.015527,-1.11426
333.459,7560.353,7.018028,-1.11437
333.559,7561.104,7.020589,-1.11427
333.659,7561.383,7.023091,-1.11424
333.759,7561.23,7.025533,-1.11427
333.859,7561.484,7.028094,-1.11428
333.959,7561.433,7.030595,-1.11429
334.059,7561.392,7.033037,-1.11431
334.159,7561.638,7.035598,-1.1143
334.259,7561.925,7.038099,-1.11434
334.359,7561.561,7.040541,-1.11428
334.459,7561.583,7.043043,-1.11428
334.559,7561.907,7.045544,-1.11429
334.659,7561.546,7.047986,-1.11435
334.759,7561.474,7.050488,-1.11431
334.859,7562.942,7.053049,-1.11434
334.959,7562.392,7.05555,-1.11419
335.059,7562.604,7.057992,-1.11426
335.159,7562.927,7.060553,-1.11425
335.259,7562.708,7.063054,-1.11424
335.359,7561.919,7.065556,-1.11429
335.459,7562.649,7.068058,-1.11425
335.559,7563.458,7.070619,-1.11423
335.659,7562.855,7.073061,-1.11425
335.759,7563.34,7.075562,-1.11427
335.859,7563.052,7.078123,-1.11426
335.959,7562.783,7.080564,-1.11425
336.059,7562.761,7.083066,-1.11426
336.159,7563.445,7.085567,-1.11421
336.259,7562.742,7.088069,-1.1143
336.359,7562.672,7.090511,-1.11429
336.459,7563.44,7.093012,-1.11422
336.559,7563.32,7.095514,-1.11422
336.659,7562.641,7.097956,-1.11422
336.759,7563.638,7.100517,-1.11422
336.859,7563.929,7.103018,-1.11424
336.959,7563.831,7.10546,-1.1142
337.059,7563.535,7.108021,-1.11424
337.159,7563.979,7.110582,-1.11431
337.259,7563.604,7.113024,-1.11426
337.359,7563.853,7.115526,-1.11425
337.459,7564.712,7.118087,-1.11426
337.559,7564.313,7.120588,-1.11428
337.659,7563.99,7.12303,-1.11425
337.759,7564.601,7.125591,-1.11422
337.859,7564.532,7.128092,-1.11431
337.959,7563.77,7.130534,-1.11423
338.059,7564.709,7.133095,-1.1142
338.159,7564.729,7.135597,-1.11419
338.259,7564.891,7.138039,-1.11423
338.359,7564.677,7.14054,-1.11418
338.459,7564.893,7.143042,-1.1142
338.559,7564.7,7.145484,-1.11424
338.659,7564.621,7.147985,-1.11421
338.759,7565.084,7.150546,-1.11423
338.859,7565.357,7.153048,-1.11423
338.959,7564.798,7.155549,-1.11417
339.059,7565.554,7.15811,-1.11416
339.159,7565.48,7.160552,-1.11417
339.259,7565.244,7.162994,-1.11423
339.359,7565.636,7.165555,-1.11421
339.459,7566.452,7.168056,-1.11425
339.559,7565.833,7.170558,-1.11429
339.659,7565.45,7.17306,-1.11426
339.759,7565.59,7.17562,-1.11412
339.859,7565.289,7.178062,-1.1142
339.959,7565.926,7.180564,-1.11419
340.059,7566.35,7.183065,-1.11426
340.159,7565.535,7.185566,-1.1142
340.259,7565.33,7.188008,-1.11418
340.359,7566.356,7.19051,-1.11421
340.459,7565.972,7.193011,-1.11414
340.559,7565.642,7.195513,-1.11413
340.659,7565.533,7.198014,-1.11421
340.759,7565.906,7.200575,-1.11419
340.859,7565.859,7.203017,-1.11414
340.959,7566.156,7.205519,-1.11412
341.059,7566.616,7.20802,-1.11411
341.159,7566.621,7.210521,-1.11416
341.259,7566.329,7.213023,-1.11419
341.359,7567.786,7.215584,-1.11421
341.459,7566.433,7.218086,-1.11421
341.559,7566.414,7.220587,-1.11415
341.659,7567.017,7.223148,-1.11417
341.759,7566.956,7.22559,-1.11414
341.859,7566.304,7.228032,-1.11408
341.959,7566.987,7.230593,-1.1142
342.059,7567.347,7.233094,-1.11423
342.159,7566.93,7.235595,-1.11421
342.259,7567.063,7.238037,-1.1142
342.359,7566.912,7.240599,-1.11413
342.459,7566.199,7.24304,-1.11421
342.559,7566.824,7.245542,-1.11416
342.659,7567.31,7.248044,-1.11414
342.759,7567.368,7.250545,-1.11413
342.859,7567.162,7.253047,-1.11411
342.959,7568.103,7.255548,-1.11415
343.059,7567.207,7.25805,-1.11413
343.159,7567.331,7.260551,-1.11416
343.259,7567.26,7.263112,-1.11413
343.359,7567.28,7.265613,-1.11422
343.459,7567.261,7.268114,-1.11423
343.559,7567.316,7.270616,-1.11427
343.659,7567.577,7.273118,-1.11421
343.759,7567.805,7.275559,-1.1141
343.859,7567.458,7.278061,-1.11414
343.959,7567.952,7.280622,-1.11418
344.059,7567.441,7.283064,-1.11419
344.159,7566.966,7.285506,-1.1142
344.259,7567.767,7.288067,-1.11423
344.359,7567.5,7.290568,-1.11416
344.459,7567.342,7.29301,-1.11421
344.559,7567.836,7.295512,-1.11419
344.659,7568.07,7.298073,-1.11415
344.759,7567.923,7.300515,-1.11416
344.859,7567.723,7.303076,-1.11415
344.959,7568.271,7.305577,-1.11415
345.059,7567.794,7.308019,-1.11413
345.159,7567.902,7.31058,-1.1141
345.259,7568.381,7.313141,-1.11405
345.359,7568.22,7.315642,-1.11407
345.459,7568.515,7.318084,-1.1141
345.559,7568.626,7.320645,-1.11414
345.659,7568.388,7.323087,-1.11412
345.759,7568.387,7.325589,-1.11428
345.859,7568.621,7.32809,-1.11416
345.959,7568.427,7.330651,-1.11413
346.059,7567.896,7.333093,-1.11421
346.159,7568.658,7.335595,-1.11414
346.259,7568.766,7.338096,-1.11414
346.359,7568.356,7.340538,-1.11415
346.459,7568.502,7.343039,-1.11411
346.559,7568.995,7.345601,-1.11414
346.659,7568.557,7.348042,-1.1141
346.759,7568.142,7.350544,-1.11416
346.859,7568.484,7.353105,-1.11414
346.959,7568.922,7.355607,-1.11416
347.059,7567.832,7.358049,-1.11407
347.159,7568.72,7.360609,-1.11412
347.259,7569.14,7.36311,-1.11414
347.359,7568.613,7.365552,-1.11414
347.459,7569.051,7.368054,-1.11412
347.559,7569.16,7.370615,-1.11411
347.659,7568.47,7.373116,-1.11402
347.759,7568.437,7.375558,-1.11415
347.859,7569.031,7.37812,-1.1141
347.959,7568.62,7.380621,-1.11408
348.059,7568.295,7.383063,-1.1141
348.159,7569.008,7.385565,-1.11403
348.259,7568.678,7.388066,-1.11404
348.359,7568.599,7.390507,-1.11398
348.459,7568.726,7.393009,-1.11411
348.559,7569.025,7.39557,-1.11417
348.659,7568.856,7.398072,-1.1141
348.759,7568.993,7.400573,-1.11412
348.859,7568.993,7.403075,-1.11404
348.959,7569.182,7.405517,-1.11416
349.059,7569.522,7.408018,-1.11405
349.159,7569.666,7.410639,-1.11401
349.259,7569.481,7.41308,-1.11403
349.359,7569.574,7.415581,-1.11417
349.459,7569.384,7.418143,-1.11409
349.559,7569.755,7.420644,-1.11412
349.659,7569.368,7.423086,-1.11417
349.759,7568.953,7.425647,-1.11404
349.859,7569.912,7.428149,-1.11408
349.959,7569.761,7.430591,-1.11409
350.059,7569.136,7.433092,-1.1141
350.159,7569.58,7.435594,-1.1141
350.259,7569.222,7.438036,-1.11412
350.359,7569.048,7.440537,-1.11411
350.459,7569.277,7.443098,-1.11411
350.559,7569.25,7.445599,-1.11401
350.659,7569.562,7.448041,-1.11405
350.759,7569.733,7.450602,-1.11405
350.859,7569.756,7.453104,-1.11399
350.959,7568.876,7.455546,-1.11407
351.059,7569.257,7.458107,-1.11407
351.159,7569.707,7.460668,-1.1141
351.259,7569.168,7.46311,-1.11409
351.359,7568.845,7.465611,-1.11404
351.459,7569.281,7.468112,-1.11402
351.559,7568.715,7.470554,-1.11405
351.659,7568.797,7.473056,-1.11404
351.759,7569.524,7.475617,-1.11404
351.859,7569.315,7.478059,-1.11406
351.959,7568.68,7.48056,-1.11406
352.059,7568.534,7.483062,-1.11406
352.159,7568.916,7.485563,-1.11403
352.259,7568.093,7.488005,-1.11411
352.359,7568.502,7.490507,-1.11405
352.459,7569.101,7.493068,-1.11405
352.559,7569.349,7.495509,-1.11408
352.659,7569.124,7.498011,-1.114
352.759,7569.731,7.500572,-1.11397
352.859,7569.332,7.503073,-1.11398
352.959,7568.751,7.505575,-1.11398
353.059,7569.685,7.508136,-1.114
353.159,7569.109,7.510637,-1.11404
353.259,7569.181,7.513079,-1.114
353.359,7569.546,7.51564,-1.11412
353.459,7569.794,7.518142,-1.11405
353.559,7569.243,7.520583,-1.11403
353.659,7569.479,7.523145,-1.11409
353.759,7569.536,7.525646,-1.114
353.859,7569.283,7.528088,-1.11402
353.959,7568.478,7.53059,-1.11402
354.059,7568.87,7.533091,-1.11395
354.159,7568.414,7.535533,-1.11397
354.259,7568.801,7.538035,-1.1141
354.359,7568.864,7.540596,-1.11393
354.459,7568.968,7.543038,-1.11408
354.559,7568.607,7.545539,-1.11403
354.659,7568.779,7.548099,-1.11399
354.759,7568.33,7.550601,-1.11398
354.859,7568.122,7.553043,-1.11391
354.959,7568.904,7.555604,-1.1139
355.059,7568.781,7.558106,-1.11401
355.159,7569.087,7.560607,-1.11402
355.259,7568.466,7.563109,-1.11393
355.359,7568.846,7.56561,-1.11392
355.459,7568.347,7.568052,-1.11402
355.559,7567.634,7.570553,-1.1139
355.659,7568.644,7.573114,-1.1139
355.759,7568.052,7.575616,-1.11393
355.859,7567.507,7.578058,-1.114
355.959,7567.809,7.580559,-1.114
356.059,7567.784,7.583061,-1.11395
